+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#42 | ECONOMY PLATED BRASS      | 36     | 4            |
| Brand#42 | ECONOMY PLATED BRASS      | 45     | 4            |
| Brand#42 | ECONOMY PLATED COPPER     | 19     | 4            |
| Brand#42 | ECONOMY PLATED COPPER     | 45     | 4            |
| Brand#42 | ECONOMY PLATED COPPER     | 49     | 4            |
| Brand#42 | ECONOMY PLATED NICKEL     | 3      | 4            |
| Brand#42 | ECONOMY PLATED NICKEL     | 14     | 4            |
| Brand#42 | ECONOMY PLATED NICKEL     | 23     | 4            |
| Brand#42 | ECONOMY PLATED NICKEL     | 45     | 4            |
| Brand#42 | ECONOMY PLATED STEEL      | 3      | 4            |
| Brand#42 | ECONOMY PLATED STEEL      | 23     | 4            |
| Brand#42 | ECONOMY PLATED TIN        | 36     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 3      | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 14     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 19     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 23     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 36     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 45     | 4            |
| Brand#42 | ECONOMY POLISHED BRASS    | 49     | 4            |
| Brand#42 | ECONOMY POLISHED COPPER   | 14     | 4            |
| Brand#42 | ECONOMY POLISHED COPPER   | 19     | 4            |
| Brand#42 | ECONOMY POLISHED COPPER   | 49     | 4            |
| Brand#42 | ECONOMY POLISHED NICKEL   | 3      | 4            |
| Brand#42 | ECONOMY POLISHED NICKEL   | 9      | 4            |
| Brand#42 | ECONOMY POLISHED NICKEL   | 19     | 4            |
| Brand#42 | ECONOMY POLISHED STEEL    | 3      | 4            |
| Brand#42 | ECONOMY POLISHED STEEL    | 19     | 4            |
| Brand#42 | ECONOMY POLISHED STEEL    | 45     | 4            |
| Brand#42 | ECONOMY POLISHED STEEL    | 49     | 4            |
| Brand#42 | ECONOMY POLISHED TIN      | 9      | 4            |
| Brand#42 | ECONOMY POLISHED TIN      | 14     | 4            |
| Brand#42 | ECONOMY POLISHED TIN      | 19     | 4            |
| Brand#42 | ECONOMY POLISHED TIN      | 45     | 4            |
| Brand#42 | ECONOMY POLISHED TIN      | 49     | 4            |
| Brand#42 | LARGE ANODIZED BRASS      | 14     | 4            |
| Brand#42 | LARGE ANODIZED BRASS      | 36     | 4            |
| Brand#42 | LARGE ANODIZED COPPER     | 9      | 4            |
| Brand#42 | LARGE ANODIZED COPPER     | 19     | 4            |
| Brand#42 | LARGE ANODIZED COPPER     | 45     | 4            |
| Brand#42 | LARGE ANODIZED NICKEL     | 14     | 4            |
| Brand#42 | LARGE ANODIZED NICKEL     | 19     | 4            |
| Brand#42 | LARGE ANODIZED NICKEL     | 23     | 4            |
| Brand#42 | LARGE ANODIZED NICKEL     | 36     | 4            |
| Brand#42 | LARGE ANODIZED STEEL      | 19     | 4            |
| Brand#42 | LARGE ANODIZED STEEL      | 23     | 4            |
| Brand#42 | LARGE ANODIZED STEEL      | 45     | 4            |
| Brand#42 | LARGE ANODIZED STEEL      | 49     | 4            |
| Brand#42 | LARGE ANODIZED TIN        | 19     | 4            |
| Brand#42 | LARGE ANODIZED TIN        | 36     | 4            |
| Brand#42 | LARGE ANODIZED TIN        | 49     | 4            |
| Brand#42 | LARGE BRUSHED BRASS       | 9      | 4            |
| Brand#42 | LARGE BRUSHED BRASS       | 36     | 4            |
| Brand#42 | LARGE BRUSHED COPPER      | 14     | 4            |
| Brand#42 | LARGE BRUSHED COPPER      | 23     | 4            |
| Brand#42 | LARGE BRUSHED COPPER      | 36     | 4            |
| Brand#42 | LARGE BRUSHED COPPER      | 45     | 4            |
| Brand#42 | LARGE BRUSHED NICKEL      | 3      | 4            |
| Brand#42 | LARGE BRUSHED NICKEL      | 9      | 4            |
| Brand#42 | LARGE BRUSHED NICKEL      | 14     | 4            |
| Brand#42 | LARGE BRUSHED NICKEL      | 45     | 4            |
| Brand#42 | LARGE BRUSHED STEEL       | 3      | 4            |
| Brand#42 | LARGE BRUSHED STEEL       | 36     | 4            |
| Brand#42 | LARGE BRUSHED STEEL       | 49     | 4            |
| Brand#42 | LARGE BRUSHED TIN         | 9      | 4            |
| Brand#42 | LARGE BRUSHED TIN         | 14     | 4            |
| Brand#42 | LARGE BRUSHED TIN         | 36     | 4            |
| Brand#42 | LARGE BURNISHED BRASS     | 19     | 4            |
| Brand#42 | LARGE BURNISHED BRASS     | 23     | 4            |
| Brand#42 | LARGE BURNISHED BRASS     | 36     | 4            |
| Brand#42 | LARGE BURNISHED BRASS     | 45     | 4            |
| Brand#42 | LARGE BURNISHED COPPER    | 3      | 4            |
| Brand#42 | LARGE BURNISHED COPPER    | 23     | 4            |
| Brand#42 | LARGE BURNISHED COPPER    | 45     | 4            |
| Brand#42 | LARGE BURNISHED COPPER    | 49     | 4            |
| Brand#42 | LARGE BURNISHED NICKEL    | 36     | 4            |
| Brand#42 | LARGE BURNISHED NICKEL    | 45     | 4            |
| Brand#42 | LARGE BURNISHED STEEL     | 14     | 4            |
| Brand#42 | LARGE BURNISHED STEEL     | 19     | 4            |
| Brand#42 | LARGE BURNISHED STEEL     | 45     | 4            |
| Brand#42 | LARGE BURNISHED TIN       | 3      | 4            |
| Brand#42 | LARGE BURNISHED TIN       | 14     | 4            |
| Brand#42 | LARGE BURNISHED TIN       | 36     | 4            |
| Brand#42 | LARGE PLATED BRASS        | 45     | 4            |
| Brand#42 | LARGE PLATED BRASS        | 49     | 4            |
| Brand#42 | LARGE PLATED COPPER       | 3      | 4            |
| Brand#42 | LARGE PLATED COPPER       | 23     | 4            |
| Brand#42 | LARGE PLATED NICKEL       | 14     | 4            |
| Brand#42 | LARGE PLATED NICKEL       | 19     | 4            |
| Brand#42 | LARGE PLATED NICKEL       | 36     | 4            |
| Brand#42 | LARGE PLATED NICKEL       | 49     | 4            |
| Brand#42 | LARGE PLATED STEEL        | 3      | 4            |
| Brand#42 | LARGE PLATED STEEL        | 14     | 4            |
| Brand#42 | LARGE PLATED STEEL        | 19     | 4            |
| Brand#42 | LARGE PLATED STEEL        | 23     | 4            |
| Brand#42 | LARGE PLATED STEEL        | 36     | 4            |
| Brand#42 | LARGE PLATED STEEL        | 49     | 4            |
| Brand#42 | LARGE PLATED TIN          | 23     | 4            |
| Brand#42 | LARGE PLATED TIN          | 36     | 4            |
| Brand#42 | LARGE POLISHED BRASS      | 3      | 4            |
| Brand#42 | LARGE POLISHED BRASS      | 9      | 4            |
| Brand#42 | LARGE POLISHED BRASS      | 23     | 4            |
| Brand#42 | LARGE POLISHED BRASS      | 45     | 4            |
| Brand#42 | LARGE POLISHED BRASS      | 49     | 4            |
| Brand#42 | LARGE POLISHED COPPER     | 9      | 4            |
| Brand#42 | LARGE POLISHED COPPER     | 19     | 4            |
| Brand#42 | LARGE POLISHED COPPER     | 45     | 4            |
| Brand#42 | LARGE POLISHED NICKEL     | 3      | 4            |
| Brand#42 | LARGE POLISHED NICKEL     | 9      | 4            |
| Brand#42 | LARGE POLISHED NICKEL     | 14     | 4            |
| Brand#42 | LARGE POLISHED NICKEL     | 19     | 4            |
| Brand#42 | LARGE POLISHED NICKEL     | 45     | 4            |
| Brand#42 | LARGE POLISHED STEEL      | 19     | 4            |
| Brand#42 | LARGE POLISHED STEEL      | 23     | 4            |
| Brand#42 | LARGE POLISHED STEEL      | 49     | 4            |
| Brand#42 | LARGE POLISHED TIN        | 36     | 4            |
| Brand#42 | MEDIUM ANODIZED BRASS     | 14     | 4            |
| Brand#42 | MEDIUM ANODIZED BRASS     | 23     | 4            |
| Brand#42 | MEDIUM ANODIZED BRASS     | 36     | 4            |
| Brand#42 | MEDIUM ANODIZED BRASS     | 45     | 4            |
| Brand#42 | MEDIUM ANODIZED COPPER    | 9      | 4            |
| Brand#42 | MEDIUM ANODIZED COPPER    | 14     | 4            |
| Brand#42 | MEDIUM ANODIZED NICKEL    | 3      | 4            |
| Brand#42 | MEDIUM ANODIZED NICKEL    | 9      | 4            |
| Brand#42 | MEDIUM ANODIZED NICKEL    | 14     | 4            |
| Brand#42 | MEDIUM ANODIZED NICKEL    | 23     | 4            |
| Brand#42 | MEDIUM ANODIZED NICKEL    | 45     | 4            |
| Brand#42 | MEDIUM ANODIZED STEEL     | 9      | 4            |
| Brand#42 | MEDIUM ANODIZED TIN       | 3      | 4            |
| Brand#42 | MEDIUM ANODIZED TIN       | 9      | 4            |
| Brand#42 | MEDIUM ANODIZED TIN       | 23     | 4            |
| Brand#42 | MEDIUM BRUSHED BRASS      | 14     | 4            |
| Brand#42 | MEDIUM BRUSHED BRASS      | 23     | 4            |
| Brand#42 | MEDIUM BRUSHED BRASS      | 36     | 4            |
| Brand#42 | MEDIUM BRUSHED BRASS      | 45     | 4            |
| Brand#42 | MEDIUM BRUSHED COPPER     | 23     | 4            |
| Brand#42 | MEDIUM BRUSHED COPPER     | 36     | 4            |
| Brand#42 | MEDIUM BRUSHED COPPER     | 45     | 4            |
| Brand#42 | MEDIUM BRUSHED NICKEL     | 23     | 4            |
| Brand#42 | MEDIUM BRUSHED NICKEL     | 45     | 4            |
| Brand#42 | MEDIUM BRUSHED STEEL      | 9      | 4            |
| Brand#42 | MEDIUM BRUSHED STEEL      | 23     | 4            |
| Brand#42 | MEDIUM BRUSHED TIN        | 3      | 4            |
| Brand#42 | MEDIUM BRUSHED TIN        | 9      | 4            |
| Brand#42 | MEDIUM BRUSHED TIN        | 36     | 4            |
| Brand#42 | MEDIUM BRUSHED TIN        | 45     | 4            |
| Brand#42 | MEDIUM BURNISHED BRASS    | 3      | 4            |
| Brand#42 | MEDIUM BURNISHED BRASS    | 9      | 4            |
| Brand#42 | MEDIUM BURNISHED BRASS    | 19     | 4            |
| Brand#42 | MEDIUM BURNISHED BRASS    | 23     | 4            |
| Brand#42 | MEDIUM BURNISHED BRASS    | 49     | 4            |
| Brand#42 | MEDIUM BURNISHED COPPER   | 19     | 4            |
| Brand#42 | MEDIUM BURNISHED COPPER   | 36     | 4            |
| Brand#42 | MEDIUM BURNISHED NICKEL   | 45     | 4            |
| Brand#42 | MEDIUM BURNISHED NICKEL   | 49     | 4            |
| Brand#42 | MEDIUM BURNISHED STEEL    | 45     | 4            |
| Brand#42 | MEDIUM BURNISHED TIN      | 9      | 4            |
| Brand#42 | MEDIUM BURNISHED TIN      | 23     | 4            |
| Brand#42 | MEDIUM BURNISHED TIN      | 45     | 4            |
| Brand#42 | MEDIUM PLATED BRASS       | 3      | 4            |
| Brand#42 | MEDIUM PLATED BRASS       | 14     | 4            |
| Brand#42 | MEDIUM PLATED BRASS       | 23     | 4            |
| Brand#42 | MEDIUM PLATED COPPER      | 9      | 4            |
| Brand#42 | MEDIUM PLATED COPPER      | 14     | 4            |
| Brand#42 | MEDIUM PLATED COPPER      | 19     | 4            |
| Brand#42 | MEDIUM PLATED NICKEL      | 3      | 4            |
| Brand#42 | MEDIUM PLATED NICKEL      | 45     | 4            |
| Brand#42 | MEDIUM PLATED NICKEL      | 49     | 4            |
| Brand#42 | MEDIUM PLATED STEEL       | 23     | 4            |
| Brand#42 | MEDIUM PLATED STEEL       | 49     | 4            |
| Brand#42 | MEDIUM PLATED TIN         | 3      | 4            |
| Brand#42 | MEDIUM PLATED TIN         | 19     | 4            |
| Brand#42 | MEDIUM PLATED TIN         | 23     | 4            |
| Brand#42 | PROMO ANODIZED BRASS      | 3      | 4            |
| Brand#42 | PROMO ANODIZED BRASS      | 23     | 4            |
| Brand#42 | PROMO ANODIZED BRASS      | 49     | 4            |
| Brand#42 | PROMO ANODIZED COPPER     | 19     | 4            |
| Brand#42 | PROMO ANODIZED COPPER     | 36     | 4            |
| Brand#42 | PROMO ANODIZED COPPER     | 49     | 4            |
| Brand#42 | PROMO ANODIZED NICKEL     | 3      | 4            |
| Brand#42 | PROMO ANODIZED NICKEL     | 19     | 4            |
| Brand#42 | PROMO ANODIZED NICKEL     | 36     | 4            |
| Brand#42 | PROMO ANODIZED STEEL      | 9      | 4            |
| Brand#42 | PROMO ANODIZED STEEL      | 14     | 4            |
| Brand#42 | PROMO ANODIZED STEEL      | 45     | 4            |
| Brand#42 | PROMO ANODIZED TIN        | 9      | 4            |
| Brand#42 | PROMO ANODIZED TIN        | 19     | 4            |
| Brand#42 | PROMO ANODIZED TIN        | 45     | 4            |
| Brand#42 | PROMO BRUSHED BRASS       | 3      | 4            |
| Brand#42 | PROMO BRUSHED BRASS       | 14     | 4            |
| Brand#42 | PROMO BRUSHED BRASS       | 23     | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 3      | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 19     | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 23     | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 36     | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 45     | 4            |
| Brand#42 | PROMO BRUSHED COPPER      | 49     | 4            |
| Brand#42 | PROMO BRUSHED NICKEL      | 9      | 4            |
| Brand#42 | PROMO BRUSHED NICKEL      | 14     | 4            |
| Brand#42 | PROMO BRUSHED STEEL       | 3      | 4            |
| Brand#42 | PROMO BRUSHED STEEL       | 14     | 4            |
| Brand#42 | PROMO BRUSHED STEEL       | 49     | 4            |
| Brand#42 | PROMO BRUSHED TIN         | 9      | 4            |
| Brand#42 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#42 | PROMO BRUSHED TIN         | 49     | 4            |
| Brand#42 | PROMO BURNISHED BRASS     | 9      | 4            |
| Brand#42 | PROMO BURNISHED BRASS     | 36     | 4            |
| Brand#42 | PROMO BURNISHED COPPER    | 3      | 4            |
| Brand#42 | PROMO BURNISHED COPPER    | 14     | 4            |
| Brand#42 | PROMO BURNISHED COPPER    | 19     | 4            |
| Brand#42 | PROMO BURNISHED NICKEL    | 9      | 4            |
| Brand#42 | PROMO BURNISHED NICKEL    | 19     | 4            |
| Brand#42 | PROMO BURNISHED NICKEL    | 49     | 4            |
| Brand#42 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#42 | PROMO BURNISHED STEEL     | 9      | 4            |
| Brand#42 | PROMO BURNISHED STEEL     | 14     | 4            |
| Brand#42 | PROMO BURNISHED STEEL     | 36     | 4            |
| Brand#42 | PROMO BURNISHED STEEL     | 45     | 4            |
| Brand#42 | PROMO BURNISHED TIN       | 3      | 4            |
| Brand#42 | PROMO BURNISHED TIN       | 19     | 4            |
| Brand#42 | PROMO BURNISHED TIN       | 36     | 4            |
| Brand#42 | PROMO PLATED BRASS        | 45     | 4            |
| Brand#42 | PROMO PLATED BRASS        | 49     | 4            |
| Brand#42 | PROMO PLATED COPPER       | 3      | 4            |
| Brand#42 | PROMO PLATED COPPER       | 14     | 4            |
| Brand#42 | PROMO PLATED COPPER       | 23     | 4            |
| Brand#42 | PROMO PLATED COPPER       | 49     | 4            |
| Brand#42 | PROMO PLATED NICKEL       | 3      | 4            |
| Brand#42 | PROMO PLATED NICKEL       | 9      | 4            |
| Brand#42 | PROMO PLATED NICKEL       | 14     | 4            |
| Brand#42 | PROMO PLATED NICKEL       | 19     | 4            |
| Brand#42 | PROMO PLATED NICKEL       | 49     | 4            |
| Brand#42 | PROMO PLATED STEEL        | 3      | 4            |
| Brand#42 | PROMO PLATED STEEL        | 9      | 4            |
| Brand#42 | PROMO PLATED STEEL        | 36     | 4            |
| Brand#42 | PROMO PLATED TIN          | 3      | 4            |
| Brand#42 | PROMO POLISHED BRASS      | 3      | 4            |
| Brand#42 | PROMO POLISHED COPPER     | 9      | 4            |
| Brand#42 | PROMO POLISHED COPPER     | 23     | 4            |
| Brand#42 | PROMO POLISHED COPPER     | 45     | 4            |
| Brand#42 | PROMO POLISHED NICKEL     | 14     | 4            |
| Brand#42 | PROMO POLISHED NICKEL     | 23     | 4            |
| Brand#42 | PROMO POLISHED NICKEL     | 36     | 4            |
| Brand#42 | PROMO POLISHED NICKEL     | 45     | 4            |
| Brand#42 | PROMO POLISHED NICKEL     | 49     | 4            |
| Brand#42 | PROMO POLISHED TIN        | 14     | 4            |
| Brand#42 | PROMO POLISHED TIN        | 19     | 4            |
| Brand#42 | PROMO POLISHED TIN        | 23     | 4            |
| Brand#42 | PROMO POLISHED TIN        | 36     | 4            |
| Brand#42 | PROMO POLISHED TIN        | 45     | 4            |
| Brand#42 | SMALL ANODIZED BRASS      | 9      | 4            |
| Brand#42 | SMALL ANODIZED BRASS      | 14     | 4            |
| Brand#42 | SMALL ANODIZED BRASS      | 49     | 4            |
| Brand#42 | SMALL ANODIZED COPPER     | 3      | 4            |
| Brand#42 | SMALL ANODIZED COPPER     | 9      | 4            |
| Brand#42 | SMALL ANODIZED COPPER     | 45     | 4            |
| Brand#42 | SMALL ANODIZED NICKEL     | 3      | 4            |
| Brand#42 | SMALL ANODIZED STEEL      | 14     | 4            |
| Brand#42 | SMALL ANODIZED STEEL      | 45     | 4            |
| Brand#42 | SMALL ANODIZED TIN        | 9      | 4            |
| Brand#42 | SMALL ANODIZED TIN        | 14     | 4            |
| Brand#42 | SMALL BRUSHED BRASS       | 3      | 4            |
| Brand#42 | SMALL BRUSHED BRASS       | 9      | 4            |
| Brand#42 | SMALL BRUSHED BRASS       | 19     | 4            |
| Brand#42 | SMALL BRUSHED BRASS       | 23     | 4            |
| Brand#42 | SMALL BRUSHED BRASS       | 49     | 4            |
| Brand#42 | SMALL BRUSHED COPPER      | 23     | 4            |
| Brand#42 | SMALL BRUSHED COPPER      | 45     | 4            |
| Brand#42 | SMALL BRUSHED NICKEL      | 19     | 4            |
| Brand#42 | SMALL BRUSHED NICKEL      | 36     | 4            |
| Brand#42 | SMALL BRUSHED NICKEL      | 45     | 4            |
| Brand#42 | SMALL BRUSHED TIN         | 3      | 4            |
| Brand#42 | SMALL BRUSHED TIN         | 19     | 4            |
| Brand#42 | SMALL BRUSHED TIN         | 36     | 4            |
| Brand#42 | SMALL BURNISHED BRASS     | 14     | 4            |
